s:0 tel:10.8491
s:0 trl:10.8493 lr:0.000016 norm:1.39 time (ms):1047.11
s:143 trl:6.5285 lr:0.001093 norm:0.48 time (ms):691.31
s:144 trl:6.5393 lr:0.001093 norm:0.35 time (ms):691.09
s:145 trl:6.5684 lr:0.001092 norm:0.36 time (ms):691.40
s:146 trl:6.4975 lr:0.001092 norm:0.38 time (ms):691.61
s:147 trl:6.5036 lr:0.001091 norm:0.32 time (ms):690.85
s:148 trl:6.5231 lr:0.001091 norm:0.38 time (ms):691.21
s:149 trl:6.4729 lr:0.001090 norm:0.44 time (ms):691.30
s:150 trl:6.5777 lr:0.001090 norm:0.55 time (ms):692.08
s:151 trl:6.5377 lr:0.001089 norm:0.55 time (ms):691.33
s:152 trl:6.5191 lr:0.001089 norm:0.43 time (ms):691.44
s:153 trl:6.4622 lr:0.001088 norm:0.33 time (ms):690.89
s:154 trl:6.5240 lr:0.001088 norm:0.40 time (ms):691.16
s:155 trl:6.5109 lr:0.001087 norm:0.62 time (ms):691.60
s:156 trl:6.5134 lr:0.001087 norm:0.58 time (ms):690.12
s:157 trl:6.5533 lr:0.001086 norm:0.57 time (ms):690.42
s:158 trl:6.5579 lr:0.001086 norm:0.45 time (ms):691.36
s:159 trl:6.4007 lr:0.001085 norm:0.32 time (ms):690.99
s:160 trl:6.4997 lr:0.001085 norm:0.61 time (ms):691.77
s:161 trl:6.4583 lr:0.001084 norm:0.77 time (ms):690.59
s:162 trl:6.4392 lr:0.001083 norm:0.41 time (ms):692.36
s:163 trl:6.4951 lr:0.001083 norm:0.77 time (ms):691.96
s:164 trl:6.3903 lr:0.001082 norm:0.88 time (ms):691.79
s:165 trl:6.4455 lr:0.001082 norm:0.41 time (ms):690.61
s:166 trl:6.4233 lr:0.001081 norm:0.89 time (ms):691.39
s:167 trl:6.4127 lr:0.001081 norm:0.43 time (ms):691.85
s:168 trl:6.3908 lr:0.001080 norm:0.64 time (ms):691.69
s:169 trl:6.4072 lr:0.001079 norm:0.28 time (ms):691.06
s:170 trl:6.4057 lr:0.001079 norm:0.58 time (ms):691.00
s:171 trl:6.3933 lr:0.001078 norm:0.45 time (ms):692.64
s:172 trl:6.3773 lr:0.001077 norm:0.62 time (ms):691.46
s:173 trl:6.4248 lr:0.001077 norm:0.36 time (ms):691.27
s:174 trl:6.3739 lr:0.001076 norm:0.76 time (ms):691.42
s:175 trl:6.3535 lr:0.001076 norm:0.55 time (ms):690.74
s:176 trl:6.3650 lr:0.001075 norm:0.42 time (ms):691.53
s:177 trl:6.3306 lr:0.001074 norm:0.41 time (ms):691.01
s:178 trl:6.2791 lr:0.001074 norm:0.61 time (ms):691.18
s:179 trl:6.3326 lr:0.001073 norm:0.60 time (ms):691.19
s:180 trl:6.4462 lr:0.001072 norm:0.39 time (ms):691.11
s:181 trl:6.3743 lr:0.001071 norm:0.60 time (ms):690.34
s:182 trl:6.3517 lr:0.001071 norm:0.55 time (ms):691.33
s:183 trl:6.3494 lr:0.001070 norm:0.52 time (ms):690.36
s:184 trl:6.3868 lr:0.001069 norm:0.53 time (ms):691.73
s:185 trl:6.3824 lr:0.001069 norm:0.36 time (ms):691.55
s:186 trl:6.3116 lr:0.001068 norm:0.55 time (ms):691.48
s:187 trl:6.3728 lr:0.001067 norm:0.45 time (ms):691.74
s:188 trl:6.3497 lr:0.001067 norm:0.35 time (ms):692.51
s:189 trl:6.3961 lr:0.001066 norm:0.64 time (ms):691.46
s:190 trl:6.3813 lr:0.001065 norm:0.45 time (ms):691.93
s:191 trl:6.3471 lr:0.001064 norm:0.42 time (ms):691.34
s:192 trl:6.3965 lr:0.001064 norm:0.37 time (ms):691.39
s:193 trl:6.3326 lr:0.001063 norm:0.27 time (ms):690.91
s:194 trl:6.2842 lr:0.001062 norm:0.43 time (ms):690.98
s:195 trl:6.2825 lr:0.001061 norm:0.44 time (ms):691.32
s:196 trl:6.3356 lr:0.001061 norm:0.31 time (ms):691.22
s:197 trl:6.2734 lr:0.001060 norm:0.70 time (ms):691.10
s:198 trl:6.3153 lr:0.001059 norm:1.08 time (ms):691.62
s:199 trl:6.2860 lr:0.001058 norm:0.57 time (ms):691.17
s:200 trl:6.3114 lr:0.001057 norm:0.84 time (ms):691.19
s:201 trl:6.2691 lr:0.001057 norm:0.75 time (ms):690.83
s:202 trl:6.3702 lr:0.001056 norm:0.62 time (ms):690.85
s:203 trl:6.2909 lr:0.001055 norm:0.83 time (ms):691.38
s:204 trl:6.2951 lr:0.001054 norm:0.52 time (ms):691.35
s:205 trl:6.2964 lr:0.001053 norm:0.63 time (ms):691.54
s:206 trl:6.3001 lr:0.001053 norm:0.38 time (ms):691.69
s:207 trl:6.2830 lr:0.001052 norm:0.54 time (ms):691.29
s:208 trl:6.3074 lr:0.001051 norm:0.37 time (ms):691.28
s:209 trl:6.3167 lr:0.001050 norm:0.46 time (ms):691.59
s:210 trl:6.2564 lr:0.001049 norm:0.46 time (ms):691.67
s:211 trl:6.3006 lr:0.001048 norm:0.34 time (ms):691.42
s:212 trl:6.2763 lr:0.001047 norm:0.58 time (ms):691.22
s:213 trl:6.2767 lr:0.001047 norm:0.41 time (ms):691.28
s:214 trl:6.2656 lr:0.001046 norm:0.43 time (ms):691.67
s:215 trl:6.2832 lr:0.001045 norm:0.44 time (ms):691.45
s:216 trl:6.2276 lr:0.001044 norm:0.42 time (ms):690.29
s:217 trl:6.2350 lr:0.001043 norm:0.46 time (ms):691.99
s:218 trl:6.2769 lr:0.001042 norm:0.39 time (ms):691.28
s:219 trl:6.3624 lr:0.001041 norm:0.44 time (ms):690.16
s:220 trl:6.2101 lr:0.001040 norm:0.43 time (ms):690.90
s:221 trl:6.2279 lr:0.001039 norm:0.38 time (ms):691.25
s:222 trl:6.2147 lr:0.001038 norm:0.33 time (ms):691.14
s:223 trl:6.2387 lr:0.001038 norm:0.45 time (ms):691.44
s:224 trl:6.2520 lr:0.001037 norm:0.28 time (ms):691.32
s:225 trl:6.2743 lr:0.001036 norm:0.36 time (ms):692.18
s:226 trl:6.2501 lr:0.001035 norm:0.32 time (ms):690.88
s:227 trl:6.2409 lr:0.001034 norm:0.30 time (ms):691.54
s:228 trl:6.2075 lr:0.001033 norm:0.33 time (ms):690.67
s:229 trl:6.2867 lr:0.001032 norm:0.33 time (ms):691.33
s:230 trl:6.1539 lr:0.001031 norm:0.31 time (ms):690.62
s:231 trl:6.2322 lr:0.001030 norm:0.32 time (ms):691.43
s:232 trl:6.1776 lr:0.001029 norm:0.37 time (ms):690.84
s:233 trl:6.1972 lr:0.001028 norm:0.29 time (ms):690.60
s:234 trl:6.2258 lr:0.001027 norm:0.37 time (ms):690.24
s:235 trl:6.2793 lr:0.001026 norm:0.39 time (ms):691.65
s:236 trl:6.1898 lr:0.001025 norm:0.40 time (ms):691.99
s:237 trl:6.2102 lr:0.001024 norm:0.48 time (ms):691.34
s:238 trl:6.2131 lr:0.001023 norm:0.41 time (ms):690.98
s:239 trl:6.1994 lr:0.001022 norm:0.39 time (ms):691.30
s:240 trl:6.2544 lr:0.001021 norm:0.41 time (ms):691.43
s:241 trl:6.2042 lr:0.001020 norm:0.55 time (ms):692.18
s:242 trl:6.2136 lr:0.001019 norm:0.52 time (ms):691.35
s:243 trl:6.2048 lr:0.001018 norm:0.36 time (ms):691.21
s:244 trl:6.1969 lr:0.001017 norm:0.64 time (ms):691.56
s:245 trl:6.1704 lr:0.001016 norm:0.56 time (ms):691.20
s:246 trl:6.1636 lr:0.001015 norm:0.41 time (ms):691.03
s:247 trl:6.1887 lr:0.001014 norm:0.47 time (ms):691.45
s:248 trl:6.1656 lr:0.001013 norm:0.49 time (ms):691.51
s:249 trl:6.2033 lr:0.001012 norm:0.31 time (ms):691.52
s:250 tel:6.1951
s:250 eval:0.2426
s:250 trl:6.1191 lr:0.001011 norm:0.49 time (ms):691.67
s:251 trl:6.1572 lr:0.001009 norm:0.46 time (ms):691.08
s:252 trl:6.1530 lr:0.001008 norm:0.40 time (ms):691.55
s:253 trl:6.1674 lr:0.001007 norm:0.34 time (ms):691.44
s:254 trl:6.1934 lr:0.001006 norm:0.40 time (ms):691.79
s:255 trl:6.1727 lr:0.001005 norm:0.33 time (ms):690.47
s:256 trl:6.1264 lr:0.001004 norm:0.44 time (ms):691.16
s:257 trl:6.1185 lr:0.001003 norm:0.43 time (ms):690.99
s:258 trl:6.2066 lr:0.001002 norm:0.41 time (ms):691.98
s:259 trl:6.1610 lr:0.001001 norm:0.41 time (ms):691.21
s:260 trl:6.1509 lr:0.001000 norm:0.51 time (ms):692.49
s:261 trl:6.1513 lr:0.000998 norm:0.41 time (ms):691.68
s:262 trl:6.1717 lr:0.000997 norm:0.37 time (ms):690.31
s:263 trl:6.1765 lr:0.000996 norm:0.34 time (ms):690.80
s:264 trl:6.1191 lr:0.000995 norm:0.40 time (ms):691.34
s:265 trl:6.1363 lr:0.000994 norm:0.33 time (ms):691.00
s:266 trl:6.1165 lr:0.000993 norm:0.42 time (ms):690.24
s:267 trl:6.1695 lr:0.000992 norm:0.40 time (ms):690.42
s:268 trl:6.1336 lr:0.000990 norm:0.25 time (ms):691.04
s:269 trl:6.1604 lr:0.000989 norm:0.40 time (ms):690.54
s:270 trl:6.1488 lr:0.000988 norm:0.30 time (ms):691.57
s:271 trl:6.1193 lr:0.000987 norm:0.34 time (ms):691.66
s:272 trl:6.1489 lr:0.000986 norm:0.36 time (ms):691.69
